"","ctr_1","ctr_2","ctr_3","ctr_4","ctr_7","ctr_8","ctr_9","ctr_10","ctr_11","mg_1","mg_2","mg_3","mg_4","mg_7","mg_8","mg_9","mg_10","mg_11"
"P14866",8.59478826424834,8.64961943296915,8.5502000565257,8.19081002261717,7.66467269230651,7.56931130511298,7.85692294171757,8.13263346045097,7.81781627411838,8.39506639810605,8.35724741575913,8.40212820117939,8.49211950449265,8.16328228059544,7.78099249601549,7.75841395710639,8.20896003938761,8.23187673180949
"P14868",7.80569724226321,7.70125850612629,7.33609674987023,7.59755154368592,7.35172886633769,7.36535406275437,7.28439543483573,7.29560924490669,7.35484431065172,7.88281929025062,7.50231565794385,7.63870735619965,7.61459477970738,7.47701125865901,7.08720650611253,7.27411136361418,7.14832296213444,7.24416928788538
"P15170",7.53627186210595,7.73944076667903,7.59707698153056,7.40704554529328,7.54080841504081,7.6175273114563,7.00159178965084,7.25428387553048,7.31642380811429,7.45712295381389,7.33583303029959,7.40776861838167,7.49209049140961,7.46749430741263,7.37296821225278,7.26734488714323,7.14533399492377,7.32748790440645
"P15311",8.64955656198641,8.63024795202888,8.55982302713554,8.40911431006266,8.21594600594985,7.61503823976378,7.38908238950354,7.98623641306442,7.51687974958461,8.45767979136139,8.57614577898771,8.57304460376153,8.48752301598948,8.37235696416368,7.40540930503397,8.12453431360477,7.95621646589664,7.7377148824767
"P15374",7.83042425056515,7.89413115010221,8.09136423959756,7.01656187635777,7.70351774229955,7.38696841034384,7.19880800806034,7.61247899443164,7.63027354183751,7.5255605465743,7.10595847215378,7.32326878450331,7.79035257559087,7.64662567650593,7.31643322099022,7.74866405205049,7.75916742896066,7.73610019892914
"P15531",8.16844726967988,7.93348287056587,8.00098479060402,7.42761446474664,7.74374832515411,7.94297025479765,7.61612707646337,7.7872410319419,7.76641603111536,7.9048111702904,7.68028497075833,7.80498375622228,7.77449662249669,7.891603669341,7.06052783721381,7.96411507450186,7.78573868889332,7.92958970645292
"P15559",8.32713018720732,8.40547282550838,8.45004925440711,8.32654730980735,8.05402837701758,8.14717973577295,7.82215361359666,8.13303879160103,8.10054873491324,8.18269783463374,8.39538327158417,8.42680709908725,8.42929253555188,8.26014612491332,7.98911428674591,8.41788030049717,8.03938175582997,7.92871065586252
"P15586",7.68213693981281,7.85133375296137,7.81236278987895,7.8062812326326,7.60571926744921,7.0592038805652,7.1506017172431,8.0084963658135,7.49901201787856,7.59211679611664,7.83191876233927,7.83617118330128,7.84053390717177,7.30131224722835,6.70703582364688,7.85641154325801,7.67014824996426,7.83999791423863
"P15880",8.6822687900615,8.57673636902262,8.42940118436698,8.39605936798297,7.618847964099,7.74515103745429,7.83585931368588,8.02284826558576,7.33160176833111,8.45606594127306,8.42865001608998,8.58758033810281,8.4093395864062,7.9381730004872,7.56573964759431,7.3681667249425,7.90512454809473,7.15962412830985
"P16070",8.23949277236929,8.37007477151229,7.95363900575532,7.67787690718039,7.17412487194015,7.9713677607519,6.89712531583832,7.72664203568054,7.54456535763155,7.93054491327657,7.76745841967283,7.65445537589723,7.94836491910312,7.69432080494743,7.21351409665041,7.72218535805938,7.66753609672909,7.69402492204229
"P16152",8.15969862715041,8.22826355531023,8.28234936604335,8.20154417424187,7.72761663504371,7.24447332703988,7.14128612155076,7.72451702476109,7.79630458238792,8.17592250865988,8.22517503446346,8.1157270944048,8.15435938125641,7.82119223756832,7.10058587483762,7.9452360418662,7.87224228047386,8.01819632795986
"P16949",7.57326844374952,8.35869317329749,7.65037928932284,8.68050097118577,7.33055563612536,6.80895929851649,7.10452418862129,7.46867323980497,7.79918348354373,7.56251280754226,8.36768891011538,8.54306137819595,8.45960399874677,7.96519711200256,7.0187427314733,7.75436627576934,7.39354382677326,7.55952039643648
"P16989",8.08955231419915,7.86381696440766,8.10341909711009,7.76626229936351,7.62246554961312,6.74559305678343,6.85781221544577,7.01809169637583,7.74667029270029,8.15575887993593,7.85670884345573,7.71843010356122,7.24442249630376,7.23478967580567,7.00047693986517,7.71043229706392,7.70396052595261,7.8823275202307
"P17096",8.22012724138141,7.76168419763413,8.23978256060252,8.12363691128876,7.71350014934122,7.67212744650617,7.09462002272825,6.83563189528506,7.66727746909474,8.07822714794604,7.70384878308845,7.75361429827574,7.59052039175985,7.41775922911174,7.64994623983105,7.7449384676861,7.78176454066521,8.05232576279666
"P17174",7.40390574292499,7.96567085080345,8.22912550215723,8.15305384886495,8.11257340058956,7.76072306028802,7.45271779701956,7.92500385364932,7.72241481496958,7.90633984631853,7.45090332327568,7.76101768444529,8.21817252179113,8.01944017339913,7.5132706587223,7.88073733990631,7.59655951570339,7.65530784585698
"P17655",8.35625858593997,8.39511077655757,8.2483120150035,8.25980699081539,8.06007656494318,8.31159767909823,7.90367988053857,8.17851134006466,7.90648633301228,8.28856324735656,8.32104510795642,8.27217889690899,8.25645970862689,8.17793759521494,8.00764999392302,8.21801778387549,8.17615653717829,7.98366662260967
"P17812",8.04496967546189,8.07542701387281,8.07748355115852,7.95862708322616,7.63632882945003,7.90664234510565,7.61417791700725,7.76665268485992,7.41652709658936,8.02386811252078,8.02375905977476,8.10813225648503,7.88931809276848,7.76208534492773,7.37901902883331,7.44447646998386,7.39435471791549,7.29421964444814
"P17844",8.52446487830484,8.3357692011576,8.19916715221077,8.02349519492298,7.41639689418562,7.09028622789604,6.84446360171023,7.37571971767565,7.60922741328334,8.464753804458,8.36049046585566,8.38627460540558,8.27056193158604,7.23370945157812,7.55431754363494,7.03415154717033,7.51990327683184,7.33372345370384
"P17858",7.22072380474121,7.56482601805718,7.44013170787024,7.37172994692767,7.36400590494155,7.74736820985241,7.03210069782251,7.07920594317366,7.23787433558565,7.30901831470847,7.44051845581807,7.60480184344235,7.44650596688384,7.25014451735458,6.89676193556934,7.28482984080429,7.32841424950632,7.09072923043557
"P17980",8.49135007884148,8.44478316154485,8.46561749467363,8.36483188688112,7.80052016513347,7.51366543209466,7.08290558503061,7.99524661305876,8.05281218169371,8.31398952380326,8.42973444782447,8.40151310299378,8.38947551758719,7.9090638290821,7.29459749074269,7.49760189349467,8.06686251091254,7.93757609346125
"P17987",8.61065087154788,8.72640283172447,8.71222296253286,8.59213713498655,8.46652270900983,8.25814432204206,8.04047997450993,8.44174682196891,8.31319723435084,8.56903054378676,8.72750495365097,8.645171317706,8.57774063987807,8.38668254801493,7.95349713948451,8.03130895136286,8.37710093711127,8.30381372333136
"P18085",8.88947191860893,8.90330625807306,8.93152964733865,8.89899830212588,8.5873057190869,8.4679406139825,8.32197344633239,8.77444133101898,8.518958970325,8.90328184487151,8.80448713022795,8.90495958551659,9.078705393488,8.86560807552742,8.37345078621302,8.67168504207203,8.56805187524967,8.33457560965828
"P18124",8.4712985959552,8.03531393066358,8.41311862084504,8.28572894199412,8.01267929449467,8.14223040075186,7.86267299488998,8.32604679734983,7.78948769540916,8.25388432667562,8.56071092597809,7.97047020975998,7.9876836287839,8.26045182883292,7.69606152230375,8.05800825640305,8.07959561169998,7.92002133429017
"P18206",9.22568322932125,9.09224098006145,9.09767332441736,8.88549147023541,8.91761032917788,8.94773748975606,8.63908686467967,8.89220785142322,8.90695513997447,9.03916627268244,8.9968705934486,8.89794203002133,8.97678841211011,8.78280842738741,8.57039153969377,8.88229458372002,8.96807642372736,8.98361216461161
"P18564",7.39734094380678,7.87210875361394,7.46999757023665,7.2132293066765,7.03048133714756,7.33673378497208,7.15193853564263,7.11810574902605,6.88173045944569,7.18458957474527,7.52346809070907,7.60382637692627,7.45040809216681,6.91394022373969,7.22647349053162,7.1652250281729,7.11613091979661,7.01501098927356
"P18621",8.71640658001419,8.64498421016533,8.62040610266071,8.40050011463192,7.5355055398472,7.11296072387268,6.72750670808742,7.57837638266385,7.93172277735499,8.86950989509819,8.26173937722721,8.45912702931856,8.24155557250555,7.82181852350254,7.28887451685277,7.93255530586077,8.1143234764425,7.86944478067726
"P18669",8.7756355672496,8.83851100672605,8.74894502734257,8.81523795197959,8.04274818145192,8.39897573955757,8.44000890203968,8.69956128561563,8.60138408279144,8.33727094527302,8.72436247906272,8.77229527621951,8.83889532852748,8.42495237370046,8.31283054468769,8.26641842812581,8.6888821041637,8.59684052652721
"P18754",7.51994279601601,7.37537349443444,7.39800376029436,7.15921443954986,7.00438792840902,6.75657536453026,7.05207672898079,7.1386083100583,7.07977217935843,7.48952547817716,6.91464065465385,7.04241895830311,7.0334020000625,6.82121397709503,7.02166820007748,7.30949535505618,7.11103448964107,6.94293975986518
"P18859",7.60370892512947,7.81600858862951,7.86703403933504,7.76277620478489,7.29396300223176,7.44011472208869,6.42308398187541,7.14600687267519,7.35348266474003,7.58085421874502,7.41446618035081,7.57515079092436,7.60328180670244,7.26291574342739,7.25522524970018,7.32524527123598,7.515189414437,7.21065711205044
"P19105",9.17411061270025,9.08342635729577,9.19662038842818,8.811964275209,8.94869730554218,8.82295345546628,8.63091045501396,9.0424987561899,8.89619387471562,9.0207820674566,8.8396079260681,8.94131489701987,9.05983528953331,8.8674847469811,8.82031080240154,8.899379523878,8.96331252333401,8.76430423274388
"P19338",8.91837186344819,9.03867861157856,8.99197538608665,9.0117405286981,8.69980045015348,8.44074015885804,8.20892139948135,8.75728811711199,8.51377002512607,8.85349322876625,8.98078764370529,8.98092461717548,8.93092710187064,8.65097863761159,8.28098266349389,8.4610318979898,8.73610664885033,8.56296554516266
"P19367",8.35662739655594,8.29671051491056,8.25769293046637,7.87082897537374,7.36928607031492,7.16133704947581,6.90181933199497,8.1288806218007,7.90804147144068,8.19582801293687,8.18647874356375,8.12351044605601,8.21746837983475,7.87560131729383,7.21857168720368,7.89843355847667,7.98489190960592,7.86102179167959
"P19623",8.03845838956193,8.01901999622327,8.05961688613039,8.04789280902457,6.98781262342532,7.34807238929368,6.90030408653877,7.51612953364247,7.45523020021593,8.02943444228986,7.82497695554678,7.98987054915634,8.07927794059895,7.5755726526145,7.35040850492263,7.23099364945918,7.13525155987123,7.23719789332585
"P20073",7.96922271374876,7.555037469387,7.60676280075268,7.38637719729388,7.60168638105964,7.36568462207557,7.09721414082657,6.7379894231452,7.48088942766983,7.56760954448488,7.146804564513,7.3822642882864,7.69601987114812,7.37082598836994,7.22999497289579,6.98294640130094,7.15755783946991,7.5217634826307
"P20290",8.33760927196394,8.45516430337958,8.38754243321028,8.17762958061217,7.98418266785546,8.41518848046202,7.50132303253999,7.96644220129759,7.6612224459313,8.00066846673434,7.82883593330859,8.34204723573531,8.5200020233696,8.13753805959192,7.91580444928754,7.90432232652874,7.82587584477206,7.78228025157224
"P20340",7.76852644388454,7.89815724257965,7.7314081606881,7.11991080790845,7.47755903478808,7.33260673052195,7.2735507065716,6.84479927596349,7.28681635389437,7.89033684658031,7.84053799464438,7.71881707614696,7.69905927963534,7.40648161688749,7.16863864297337,7.36174647064939,7.12747617401201,7.11395900863975
"P20618",8.22684112396201,8.33331574459142,8.2178109493425,7.49514777745472,7.61518160628516,7.77667916905155,7.37059130373958,7.74859926853927,7.82515764887143,8.14742852230897,8.04497213060155,8.1263302205306,8.13696711101571,7.82701361584077,6.80563569619143,7.36392422433211,7.81166848716998,7.96346947830149
"P20700",8.22581162188427,8.16785418896871,8.14325213625857,7.89188376419527,7.44341252457477,7.07952533343077,7.44306480866469,7.36070966004543,7.38327481558378,8.18405648082707,8.04743880973648,7.98002495556894,7.88986601234915,7.45684278603735,6.98268230314603,6.97972422241403,7.44430974933863,7.52450800670924
"P20810",7.7544851178242,7.93370009441183,7.7097829432884,7.73441346018269,7.86179947498716,7.45434455325199,6.77904008634848,7.48076675413411,7.47954710237281,7.553257482129,7.59840558490275,7.82111762359964,7.83098201678627,6.72041373310656,7.12867024174067,7.55862628870582,7.46667529907004,7.70756527075282
"P20908",7.40975557878366,7.31800265203613,7.6279950248453,7.44089015470258,7.100002880419,7.0933924515268,7.30962775494649,8.25062726722701,7.85547969660933,7.44294627987049,7.32455865510585,7.60467835411457,7.8546402172946,7.51827050702904,7.36530105111039,7.6927494817546,8.15122435141823,8.12481897278128
"P20962",7.09936499827944,7.83072209805698,7.26211855062766,7.03463540749556,7.86807378525752,7.44764840399083,7.06706650430109,7.18340659947648,7.07206132047052,7.05636642517605,7.53132597408622,6.90597689158644,7.54247405455696,7.66332400934128,7.04657694689804,7.82079653108432,6.97028931630105,7.57942860400088
"P21281",7.67239940963184,7.56048019858367,7.49318225990339,7.53683805320978,7.44984988758721,6.84741358816633,7.15519794349391,7.29209808917226,7.64187798006882,7.67708190327286,7.63406273433459,7.63146943488045,7.29346197874922,7.32205060671663,7.29280701540794,7.48871531706224,7.38306102216164,6.88201381721212
"P21291",8.60891217158928,8.39653561248538,8.82077357860009,8.64066969103183,8.65250389382855,8.55732558171933,8.47836191011509,8.47088469268597,8.47217148614889,8.55949631782706,8.43494902794955,8.59629375179489,8.6589338397915,8.32156771520595,8.31157943853886,8.7824312666925,8.49836660513305,8.64127196220979
"P21333",9.98435178580143,9.88892996361979,9.84203098968778,9.74300939934348,9.72854009991425,9.56338005645393,9.42028539599644,9.68194428896602,9.74651450831742,9.95066807097422,9.94305449568269,9.83905313272039,9.7635918716863,9.6443446998907,9.38949033622339,9.73596800430927,9.88353682988859,9.9082621278661
"P21399",7.38607060758188,7.46309127390641,7.51032993948789,7.45235569842523,7.55772380323773,7.57253648370157,6.97376937111131,7.39368108251637,7.30489189834647,7.5031105458659,7.62542215086836,7.45746403216399,7.73310954373466,6.99193426794374,6.89054318700301,7.11171523235337,7.14736985641851,7.7941293320098
"P21589",7.41176569291435,7.89264487294653,7.20560758512633,7.49383394178981,6.91152743686807,7.14991165295023,6.72005140369226,7.12412797448756,6.67457890777649,7.21836120928707,7.28441745071292,7.21094784816357,7.85727005697013,7.26985535106122,7.10481941626244,6.97907895480941,7.32027929530054,7.47901522960808
"P21980",8.26486141008352,8.24296206485189,8.23683945814287,7.95601814662743,8.51500075850101,8.34746014940567,8.02886346542381,8.34538048768123,7.99667761812909,8.07800909713799,7.89844265414243,8.16405999956056,8.09342724554741,8.09648691457753,7.66510087893012,8.10981053512838,8.01602209584616,8.1039707860317
"P22061",7.91650393908866,8.06375264265917,7.50339585021117,7.36177380478473,7.80208036709589,7.91261720601989,7.22540830819997,7.8958377094833,7.62553436259546,7.29476799378775,7.52704808793264,7.81410355295371,7.78781765654686,7.67879472856055,7.57152773993756,7.66752151208439,7.22235068585444,7.61854814978631
"P22087",8.19966132317315,8.01564050587002,7.9996552290901,7.00456158597214,7.58219048853681,7.70284710403817,7.04230385028091,7.52420553515602,7.27080307150535,8.11622584252001,7.95632028369766,7.08771618571743,7.5223786785733,7.72825369113137,6.79076193588051,7.39317399356893,7.68107111459719,7.55593348510313
"P22102",7.64806335832565,7.66297748345625,7.54157624271727,7.42716129234947,7.49557583372755,7.53870813326078,7.4500892597824,7.08031187465775,7.10710173390533,6.97300111775303,7.66583209122253,7.47245557887175,7.60588572434572,7.27228008182575,6.65784914687527,7.23568068025635,6.98406516447464,6.6184932677807
"P22234",8.00905274804442,8.0872691550951,7.77216236224054,7.97593951171205,7.80891362157551,7.22243411516486,7.14764823801875,7.92706432562741,7.09413162295981,7.77930288225668,7.6630412739819,7.92982619532937,7.91123977735321,7.86753898992238,7.58841832769616,7.7420572839512,7.4399234832314,7.38566179155403
"P22307",7.834716409546,7.78619807685571,7.75917859278466,7.78536964584435,7.51142940754372,7.42950305277856,7.63178618971822,7.68297990596427,7.7217531366176,7.69159609060355,7.77977995781787,7.74460732804566,7.82951056433224,7.3764730596388,7.34047414959839,7.61408348729758,7.59091688999856,7.36241517077337
"P22314",9.0506313099379,9.05686614783052,9.05901038518707,9.03945400249998,8.82306587348041,8.61299437739138,8.13916798991463,8.81906409289893,8.77175785936538,9.07624688865437,9.09495417590142,9.06071690404815,9.08307622584542,8.74783908990722,8.18114422349494,8.66166592136737,8.74480650265754,8.75993552905874
"P22392",8.7528235723667,8.6572591776465,8.6389620378942,8.5747354808306,8.59877573938144,8.79568315940398,8.67611846896467,8.76767885734388,8.63757344450639,8.50689826178052,8.61086171036502,8.49264133169019,8.7168262495225,8.82572780219756,8.57921254741381,8.67289014910833,8.69926932665738,8.87840579288467
"P22626",9.27530370741552,9.19124569800867,9.20629011963663,9.03332308085469,8.76800814331902,8.57436773009899,8.60313963812014,8.65121571631586,8.45922417040427,9.04997766076906,9.20733461935967,9.21893145475812,9.04998600854153,8.73848852180591,8.56261524801402,8.59185776983765,8.74603971984032,8.65434841859055
"P22695",7.61724451523304,7.46206068823228,7.36252098329143,7.10327115221956,7.53277427739385,6.62550152894038,6.99704018603984,6.98160287226147,6.85512662114806,7.92250520628291,7.47259398849747,7.14373049186237,6.86555973328842,7.07420578738222,6.80127492026809,6.96376998302664,7.20510512299469,7.11447073329584
"P23246",8.68160355534367,8.70078993592034,8.63709342661258,8.44331629047217,8.25937577904873,7.83324916394111,7.77711219323633,8.32023153873051,8.04718375251788,8.63001210244812,8.6596237138859,8.59134425496158,8.57020946302527,8.31149763565415,8.05371046428646,7.97898655439437,8.24699627055283,8.15762610516174
"P23284",8.98909286055157,9.19528590316606,8.9889387517056,8.68821939930731,8.74643053042301,8.53006798737468,8.78272942615425,8.93137146223316,8.87171434988579,8.85301944395861,8.78212700188434,8.8682943517364,8.98125790854147,8.62997092819839,8.63080847079758,8.74471521843184,9.03832585651327,9.08482234713719
"P23381",8.30287722963012,8.16144934716569,8.13199199002947,8.11930524536374,7.9750757229729,8.47436757781669,7.86085756976841,8.29464433717287,8.07254683319242,8.23814107128768,8.04432526134057,8.10016014144537,8.02360640207316,8.16714491928022,7.95672351156878,7.85752626078097,8.23383464539794,8.38877459234746
"P23396",8.97344535461359,8.97034338723709,8.91989904290893,8.5790960871525,8.68343115364441,8.43786767054982,8.26496671525037,8.75893651732993,8.38022729545331,8.90993786463152,8.89359316726978,8.86332214561777,8.73545725236278,8.6410873455846,8.37085868543419,8.68520473848576,8.51748456913115,8.50172364553379
"P23526",8.26633169839331,8.1656374786265,8.20481865563578,8.01792824305119,7.97609716473354,7.64806242475826,7.5208413136823,7.94742627783622,8.03135675843849,8.17462010716871,7.95518583141956,7.99181121292629,8.15105493819035,8.02944540135995,7.52250209966776,8.01388386225307,7.96757596432759,7.26958144758189
"P23528",9.50419766648,9.51957921174911,9.57957729365422,9.53919927407432,9.53019267960526,9.11688028954067,9.3232346159817,9.33882976131552,9.28327805728956,9.4225197910052,9.57172537541422,9.58085313421198,9.62587898401657,9.39054075741687,9.15821243503409,9.59908093802275,9.35395119361725,9.32055356942817
"P23588",7.82894737796472,6.97819856594243,7.26881221110189,7.74607132146157,7.2650693462604,7.90144811678253,7.61924237984412,7.40960871493249,7.21435748803298,7.47763358345031,7.01850534802828,7.61712770866049,7.5818335658606,7.69694285336624,7.53391709330327,7.73742327415615,7.45333617951504,7.45511339613185
"P24534",8.70552161660705,8.83165219549625,8.79827389869481,8.6759868180996,8.13812757405138,8.05742920550966,7.9953663729304,8.17416557583406,8.25322566253756,8.52040879201626,8.61408676993106,8.8000804303891,8.72907841858557,8.19789717349637,7.82729943346866,8.06984987153261,8.13616148645295,8.21448502663915
"P24752",7.56018182432859,7.5755688952861,7.46845793502133,7.24003993179823,7.4639271986094,7.45114979809508,7.48226298262256,7.53770430250557,7.56735923454551,7.28057010687547,7.65551316727101,7.23846444809179,7.2045922975029,7.32732278167952,6.87163446807426,7.4030565444732,7.57666056319329,7.53230765898308
"P24844",7.79813661664499,7.94332127427245,7.96037122863329,7.47005103223046,8.22739596151501,8.12806717676275,8.14110195115403,8.24841719731876,7.19771324969442,7.83965772946808,7.53566172990657,7.99255046787127,8.02669526224527,8.30218633121342,8.12068209507715,8.42193114746119,8.46978714475311,8.55829876203584
"P25398",8.09473637091404,8.06302284874302,7.96465871108556,7.93507692175245,7.41337961350755,7.30901582611301,6.63456755897765,7.76317949023713,7.78421670309081,7.68650743812371,7.96772528240894,7.87409715969619,7.97370299211758,7.50844193079876,6.93360386193804,7.76327794970781,7.6768451831171,7.62332952476891
"P25705",8.8506620750887,8.96962128579857,8.84934745015871,8.73061232667491,8.72334805552687,8.47887053952134,8.33897469775878,8.88447277916665,8.66443357497514,8.76998716401759,8.91686703071765,8.81796172239232,8.89404013412491,8.76581398267354,8.10084674024275,8.64325204953846,8.89131464959121,8.77366098629558
"P25786",8.09981691149866,8.02117174548388,8.08623104425385,7.81992005212098,8.03150984548781,7.58287428695541,7.61575123905051,7.86703563888994,8.3310677722889,7.85900126279662,7.62670080094793,7.84131822292585,7.79422018656389,7.87408578225937,7.19325844783995,8.14413042216464,7.98848647139636,8.20063937130739
"P25787",7.93515805182367,8.04546385414676,7.95981999116456,7.85583753880589,8.00584893125449,7.80847289312992,7.35287007773752,8.01592167817081,7.31156538629493,7.67662921182835,8.00432226522681,8.00784502253663,7.98859137947414,7.64446129720745,7.43654953340074,7.71371933736261,7.83221482322203,7.62499713289925
"P25788",7.93017681556246,7.93066486858944,7.97603880179754,7.63750574915571,7.67552999428212,7.66862886107757,7.19441004538823,7.39036900137846,7.30657905336911,7.71357666334626,7.59373474767267,7.51500131720231,7.90530192715405,7.78694892759228,7.21389725483386,7.72539826118514,7.19343290424428,7.23983219107197
"P25789",7.93260665857903,7.86753233119637,7.9338872965359,7.70086480366048,7.61728951178076,7.13497080532986,7.20614956900221,7.71041294754043,7.61917640496783,7.64606884715124,7.97617848054976,7.98582862939917,7.91506054594043,7.704611012224,7.35847071298954,6.8342583526502,7.13887468907548,7.4529379949514
"P26022",7.91851604492377,7.87549933531468,7.85529406269329,7.85267106481732,7.28538389922112,7.71891972111394,7.0842427120451,6.90677821841481,7.29636645570999,7.89300475678305,7.73940249731142,7.87212933386985,7.82380286145442,7.13106063665182,6.96652300566941,7.06494923856945,7.68361656796401,7.51449976291854
"P26038",9.25596829039482,9.28845585396663,9.14152157861582,8.92116010157421,8.88345069805464,8.73760758828114,8.6077432718449,8.98866579996072,8.83681735821314,9.10595666218468,9.14542033843249,9.10384140039729,9.03954192214316,8.97935127771434,8.67588366365717,8.7334297978699,8.98938549093968,8.85817178895036
"P26196",7.94644225794706,8.01257292451663,7.97569779453141,7.55103972191951,6.82754676682133,6.88139564194289,7.3738284931931,6.94424299826022,7.23085255221054,7.98820385384306,8.01105830095067,7.85787552796401,7.51274219062143,6.99910433130011,6.83967218947922,7.41051946110044,6.91408462466051,7.40616276035541
"P26368",8.01103513697004,7.97999486804447,8.21820595145788,7.89795237533178,7.25004281094425,6.91303417223163,7.29605035873814,7.38252575808057,7.68555468697837,7.89992758296603,7.97404297951165,8.14618975763991,8.2262213351523,7.36278711455466,7.10133791429895,7.06168510183419,7.63105647447702,6.96244409446687
"P26373",8.77269207436267,8.68280757479669,8.51627723248252,7.00249161989028,7.99037656453718,8.04445898012038,7.95489061594276,7.83877377700325,7.85122777860719,8.55821510314413,8.39926940518641,7.30486487663416,8.0190427372474,7.94292408056094,7.686858826743,7.34048763947304,8.13858151581349,7.85285955903575
"P26447",7.51709841622191,7.45857620999244,7.5888798375886,7.38603961548879,7.15605174574571,7.0666238573461,6.89126830719225,7.04006127961889,7.03442327029092,7.30372502020962,7.72062502155713,7.22927799565045,7.1057655879941,7.25462639773355,7.21490963938663,7.27338867238847,7.14112720655434,6.99343457344159
"P26599",8.67955727515858,8.68865626511135,8.62202875814418,8.564580776195,8.18528716756646,8.20687067654315,8.03915124725944,8.21493623660317,8.08502991168942,8.61391543747705,8.68356423511695,8.72137226728639,8.55009089797472,8.15964220985783,7.75270804947894,8.05256980425295,8.23963569089795,8.23351000211171
"P26639",7.85911731045609,7.62196024067363,8.14126057906455,8.24849371115122,7.74407119743779,7.01995558737394,7.39752138120154,7.7869188104224,7.24543534610014,8.31330512417307,7.99071136711062,8.18676247133118,8.12735673552208,7.09604395172661,7.0121445488772,7.62287243088714,7.25994824862383,7.0707889712339
"P26640",8.09884712397671,8.06690704508693,7.86079197633792,7.45223584086663,7.42185770912875,6.78481729731408,7.27888061306087,7.41400128913491,7.58788696543784,7.99902184338088,7.67394625229851,7.83720705766104,7.71739749672366,7.37223670701253,7.14412641803639,7.16429839510685,7.27315988166376,7.55475840520194
"P26641",8.99962257298729,8.94539466494087,8.94163676086852,8.84681932250201,8.57461329630277,8.48690922760374,8.12088479651615,8.36704628515839,8.43065376639007,8.83927130928972,8.9235093090969,8.89813396942369,8.70345047735386,8.42903580994941,8.25131470151059,8.44701794685545,8.49051418095431,8.53428932315377
"P26885",7.64019516844515,7.06578685592305,7.71721566925933,7.62184119165878,7.52779087879503,7.72829381566309,7.28456389179425,7.63084859582594,7.50454440630145,7.66577785626895,7.52611055819979,7.62270885449985,7.47346827870948,7.45950431116403,7.07147440713474,7.57245542464418,7.19458457863162,7.40751669009061
"P27348",8.42820863472916,8.23833781792796,8.34236121597028,8.36661012001064,7.96933437491022,7.04967685524133,7.34773081877011,7.64219766986678,8.06031915908629,8.44744568574231,8.46082690314512,8.43151726265813,8.33220299961637,7.90538743536767,7.68104054409579,7.8310132133675,8.11318033797346,8.39724478549706
"P27635",8.37642555184642,8.41593918785753,8.13518881119216,7.72754562970894,7.64082119780774,7.67559753666231,7.25772344830946,7.65968195383164,7.80740123818912,8.14699483618664,7.76299017665561,8.13115861106523,8.16361917961399,7.74181081679146,7.4135014537179,7.79655310317607,8.00889045570171,8.18397005309766
