"","ctr_1","ctr_2","ctr_3","ctr_4","mg_1","mg_2","mg_3","mg_4"
"Q9HB71",7.71727393595085,7.9340447474101,7.46765303394965,7.82492809833448,7.70549895710098,7.8061723578622,7.70023562747671,7.66115350655034
"Q9HB90",6.69875476226998,6.73000259249651,6.75606265351256,6.72800276804208,6.61021135626472,6.71602942820415,6.64268255562328,6.75905453694055
"Q9HBL0",7.48720463382727,7.35870146616768,7.50647352240359,7.35498955082837,7.62389225893341,7.42352236863307,7.29341306465669,7.11538693569366
"Q9HC38",7.39939492322256,7.4246049802061,7.52616469778646,7.39275900137168,7.33994749032418,7.29775361524106,7.34636418481528,7.47472148666652
"Q9HD15",6.96343243914627,6.8624421175945,6.8788829946232,6.85265171312741,6.95942603565738,6.89751337216245,6.90084207126037,6.85439338249321
"Q9HD26",7.09472599535816,7.21852353075333,7.07738982474779,7.02965496605658,7.05330902865514,6.90337203267904,6.97386248848797,7.20489850841697
"Q9NP61",6.91435045927011,6.94292329021585,6.9930241119028,6.95038976607314,6.99902822414738,7.06190933358878,6.92873550427863,6.9243388496018
"Q9NP72",6.92246280542614,7.18272222333888,6.92273478082561,7.02681791619789,6.93746824908536,6.98217362725914,6.95380366219513,6.98017157970445
"Q9NP79",7.16788021175786,7.21452615929723,7.17339162212003,7.23421129208533,7.3980478794995,7.43845527956283,7.15457128538544,7.16712251012535
"Q9NP97",7.45817745727885,7.54090734068874,7.43721771086109,7.66758359196156,7.51587472728441,7.52050033759974,7.59800706470817,7.54992918142845
"Q9NPQ8",7.58390817404128,7.77820333280875,7.54233803029013,7.6537928061313,7.62263178092497,8.10882548989112,7.61127084108527,7.41691186161895
"Q9NQ88",6.90695105418221,6.85073537077229,6.85374326740236,6.89353067563633,6.89020921723268,6.93256714569613,6.94544506864576,6.96150058042582
"Q9NQC3",8.15512453050306,8.42458173810103,8.17216006277274,7.88341009262545,8.0785304077702,8.04237264850649,8.17732478506885,8.09250986557301
"Q9NQG5",6.99413829557964,7.11292983587551,7.02722184744981,6.85251212771475,6.7758529453144,7.13494089795345,6.96052991034639,6.92065718538835
"Q9NQP4",7.79148969483056,7.60110093368738,7.71998051992225,7.53685991788907,7.64039251569771,7.38143509608361,7.40263471987508,7.28721143796673
"Q9NQS1",6.91038639806937,6.85751666385199,6.75435516047618,6.87767657947871,6.93661045845313,6.9366041141927,6.82195779056309,6.98802895708853
"Q9NQW7",7.14848982091559,7.21913813857023,7.22405056360911,7.26636441586431,7.33060194292,7.35655072369766,7.30660738122512,7.18515738019112
"Q9NR12",7.86963596810195,7.99630768104793,7.887005349735,7.58081779941583,7.61209917738225,7.63164389281447,7.74642888686449,7.70859961366456
"Q9NR30",8.24686428705665,8.28316655853295,8.09954058200754,7.8354826121618,8.30800430338651,8.28799320657937,8.09793576786008,7.33330588155992
"Q9NR31",7.92220048332979,7.95248355453848,8.03189349543077,8.09742143335378,7.91609952948669,7.96346894514132,7.99995963065171,7.72571125918876
"Q9NR45",7.38441954110166,7.32388925136839,7.10625505073749,7.16251323414965,7.24678047715079,7.53608559039135,7.21898339814498,7.3226436830448
"Q9NRX4",7.60941904338731,7.57984056306554,7.70848560669975,7.61682358749273,7.23177147516926,7.10555084141495,7.46906929285875,7.74998785722878
"Q9NSD9",7.64775954526245,7.58437500120792,7.54376180669484,7.53378517845538,7.63938321793907,7.63940070982847,7.5408260489898,7.44291957599482
"Q9NT62",7.29129762889474,7.39136094209221,7.31314367110509,7.37145327196385,7.34377120986053,7.3234690062095,7.41771529328519,7.32275495696606
"Q9NTJ3",6.99230810788062,7.10352360375346,6.94684138281925,6.93233728112167,6.97866910774764,7.23655249005902,6.99724442500654,6.98378832215204
"Q9NTK5",7.51062605749153,7.63226778671515,7.49783625612708,7.56593431733857,7.48064121465422,7.71784507180922,7.71864229032772,7.62706554539501
"Q9NUQ6",7.15046445682214,7.18374308742172,7.19724498919666,7.15891424273607,7.13725781516824,7.20068534013314,7.16174081146726,7.14175526619847
"Q9NUU7",7.31507147599993,7.29790316950726,7.29107617966424,7.21496734467828,7.19118407897886,7.0793627694564,7.16847694362577,7.36874367484352
"Q9NVD7",7.82023651030594,7.7183041611776,7.79005492540112,7.70563336242008,7.8281296118987,7.71774967722722,7.73511680189449,7.49395213062871
"Q9NVP1",7.14046497570401,7.15845793534261,6.92904945486159,6.98585968679018,6.82869645565878,7.10392205527879,6.97988763999191,7.11409482991092
"Q9NVZ3",6.8998237888045,6.93829956827247,6.98502197319407,7.01222438711931,6.96420887952979,7.08767956285361,6.97901178957567,6.9828931779283
"Q9NWU2",7.03039201228461,7.20686015717409,7.16263053428794,7.03567362259235,7.03259270325073,7.10610785207361,7.05683394404573,7.1233924257008
"Q9NX24",7.06112360340087,7.11407629191277,6.97586799593478,7.06424890392411,7.00316254532777,7.10623850867235,7.10522952719261,7.01832616352124
"Q9NX46",6.79933357339364,6.65553449362409,6.94560078588016,6.82549285727199,6.7057124647273,6.84699542310792,6.76948865580834,6.24960735697031
"Q9NX55",6.9565116669316,7.11924014958321,7.19327325269985,7.13755068009221,7.03589815562157,7.10448868508866,7.00253168624297,7.24984006455578
"Q9NY33",7.53728495255409,7.19123054592998,7.64001275946022,7.39883604733303,7.51915720968361,7.50471061429019,7.45708932552539,7.5264484344487
"Q9NYB0",7.03933512284765,7.03475641806643,7.01530141268056,6.96873076424973,7.03077659614338,6.86416875593901,6.96899570431941,6.78733695352417
"Q9NYL9",8.13648238529911,8.12497229195148,8.1827108292354,7.872734000777,8.08057052429215,7.37365935823171,8.00228972593823,8.04898999117671
"Q9NYU2",8.16232975081699,8.24126223410861,8.13669888524285,8.07124942717347,7.95330522800038,7.9831434920177,8.12201416014077,8.07299742057502
"Q9NZB2",6.86352951007436,6.42790321251047,6.72273052243646,6.69075893633567,7.37045063402516,6.38906039207524,6.6373648519304,7.04270697109827
"Q9NZI8",7.63406099145434,7.62492007382083,7.66091576999963,7.47113482361223,7.64956178828734,7.75958169799284,7.64084465992455,7.42895316185908
"Q9NZM1",7.42327495418362,8.29148563386416,7.84822655057802,7.03472710931813,7.55115010839364,7.65985853103134,7.65547154808696,7.7868867958549
"Q9NZN4",8.01796652296402,8.01098603859541,8.05537285056782,7.61416656455977,8.06879252091038,7.94571440835442,7.84836551750544,7.80794255617748
"Q9NZZ3",7.40292668882332,7.54158243123341,7.45113000304793,7.57375459913392,7.20724812471608,7.45897212020341,7.45628558872372,7.47524280083202
"Q9P0K7",7.85146566085418,7.57311948381246,7.47533744069163,7.33449033508282,7.86698945179134,7.55053356316428,7.36729560628309,7.35469873280852
"Q9P0P0",6.96908136172441,6.87010994873087,6.92254369661785,6.81682267409709,6.90205205202786,6.95347161091719,6.75251391146542,6.80707570062404
"Q9P0V9",6.94398259063491,6.76593189005399,6.78790928323746,7.12058328249245,6.96504220659416,6.9635446791957,6.83325680870878,6.80676943088779
"Q9P287",7.33968015472893,7.60556686972341,7.56005112970871,7.540435210466,7.37965405171584,7.66180784601829,7.61322025423582,7.54155502060001
"Q9P289",7.37178751907243,7.35048883688681,7.29233053471468,7.16504511428651,7.27189641647118,7.36475499615163,7.30873021201289,7.26300801457145
"Q9P2J5",7.8153422938996,7.3704991838571,7.2559263234774,7.25155806492861,7.72165961750533,7.46489820612734,7.35028023662762,6.9526456142542
"Q9UBB4",7.85890543406491,7.73158878579456,7.79872908969354,7.4730442234748,7.50956478610011,6.79996014567202,7.5424716862844,7.68828409756301
"Q9UBB6",6.73989043456169,6.64461332576657,6.70453958721494,6.66179831092148,6.43444572494044,6.70928552769051,6.63075189734979,6.73121142209942
"Q9UBE0",7.46090358564766,7.68429727006674,7.58829133880719,7.22840043204277,7.09235626863033,7.36613548934938,7.46929646229456,7.43891434772925
"Q9UBI6",7.29875692652875,7.53536897891996,7.41784694721153,7.10963553327065,7.34644196187902,7.41637672110698,7.48460818774484,7.31526383240621
"Q9UBQ0",7.07434119322155,7.08526930615042,7.41431639563389,7.15892816026738,7.04741616074813,6.90953675180344,6.92143108890237,6.71943108150033
"Q9UBQ5",7.66757878121741,7.62835593195492,7.55074521713202,7.68121688156763,7.55823123009094,7.65831097897823,7.43641223250901,7.62701056390412
"Q9UBQ7",7.44203290192907,7.5046732243351,7.49246404820806,7.47823971102776,7.33510465865426,7.50096346171529,7.52872840985038,7.59888732598421
"Q9UBR2",7.44205097408015,7.48949578638532,7.27011317462302,7.65179875526503,7.57690316737611,7.19794745972215,6.99009895970366,7.0311052171292
"Q9UBS4",7.72426211746917,7.58090795143621,7.40272607032582,7.48492035622789,7.56478711430358,7.49851757022765,7.45603358679677,7.62247808329608
"Q9UBT2",7.21016250753214,7.3424071928234,7.33129412426863,7.12627410098775,7.27603098091484,7.25345480721613,7.1045714195886,7.27698362641176
"Q9UDY2",7.10649695494086,7.65497686776694,7.56954570851273,6.95798060749651,7.37590997848,7.3105579428942,7.13972497393754,7.35254076719052
"Q9UDY4",6.96058062073747,6.93448953809631,6.85449290198521,6.86326679271186,6.86357315730727,6.98795383570128,6.95482222316092,6.71983597805194
"Q9UG63",7.77943394047777,7.83059931933577,7.55110478294085,7.16438342498075,7.09707062403624,7.11116511553011,7.17246515462372,7.13736168205364
"Q9UH65",7.32178293599171,7.25694973939659,7.07167601373845,7.15939150822767,7.1509888392057,7.30531678171684,7.19658622891512,7.24411582973588
"Q9UHA4",6.8258979573696,6.74365224769234,6.74455954171854,6.67357683172821,6.86619657723092,6.85973276503264,6.77223248710027,6.81685912371228
"Q9UHB6",8.12706272092763,8.29420709722364,8.2620365614261,7.98435872317658,8.15582093198786,8.10630357750641,8.16109185944466,8.1240602226095
"Q9UHB9",7.13257667646957,7.08606689973142,7.04938895420448,7.12210501465147,7.56371952778651,7.43324341108745,7.32089368610321,7.10033199604971
"Q9UHD1",7.19786636108465,7.16131835499328,7.15348879605101,7.09856624515895,6.91404747265571,7.08354078410022,7.05351463386963,7.07305698444907
"Q9UHD8",8.28501129285415,8.10487166665042,8.08818234883044,7.97156200876074,8.18863402272606,8.00735887429581,7.98820319931187,7.71476823842479
"Q9UHD9",7.20337657327158,7.26778349615644,7.0926895617293,7.22939154095309,7.20564602418613,7.27330769744845,7.2766057368873,7.33165603881183
"Q9UHV9",7.86763794869921,7.92632108018912,7.97151461368571,8.00235009500828,7.85004329206765,7.89883754125171,7.98501929198425,7.93279964567966
"Q9UHX1",7.83086103672508,7.78171429862971,7.55569968774358,7.75248518662213,7.79502012532657,7.9501403527984,7.80162200941856,7.75106174072501
"Q9UHY1",7.14013754938512,7.18790284527917,7.11429785621496,7.10615282608651,7.13419434727548,6.79153999109416,7.02053259164503,7.05774197006722
"Q9UI30",7.22908613751743,7.24228768990587,7.32706599273095,7.19801574411602,7.13815531508982,7.26855044784212,7.21547615972631,7.18418712411016
"Q9UIL1",7.26130963269648,7.17450087501872,7.18837948327147,7.44467479082183,7.18989918058485,7.25329225849438,7.30633871061585,7.38922035003983
"Q9UJ70",7.72135994417711,7.82511657254559,7.85783571539256,7.78162544477102,7.74624273997912,7.54132581102864,7.8213104528544,7.71455879410498
"Q9UJU6",7.82859528792266,8.01814915072165,8.0933993231848,7.93122044708304,7.75177949348099,7.8072018796135,8.02461135360788,7.79418397458151
"Q9UJZ1",7.77000253173001,7.80560862601126,7.65693359732513,7.51215911702906,7.66875417445663,7.77988119042638,7.6383533168575,7.62135605858049
"Q9UK76",7.7967930398226,8.02120425833478,8.22290525451225,7.75533261130132,7.63097370405348,7.77383959350605,8.1282340007254,8.24685578158421
"Q9UKD2",7.01081160384354,7.21878536079269,6.86133107049986,7.02483865224761,7.08335835797107,7.02157963355619,6.99347710042485,6.96791810087252
"Q9UKK3",6.84051032275167,6.96314533043195,6.83450243325287,6.90661690639651,6.91374756722696,6.94019684156717,6.92293009018102,6.87253244248784
"Q9UKK9",7.52942233366767,7.51425482773616,7.83900699830421,7.76153386125984,7.62597093524881,7.3325772354819,7.66976389054496,7.81584293413133
"Q9UKM9",7.59126919807211,7.67212481983348,7.64661839869761,7.50114886667491,7.69542365521892,7.81374243166135,7.66510917391283,7.38292711916884
"Q9UKV3",6.71023507728066,6.87920888800411,6.88175014017824,6.67974720074738,6.93900884393499,6.71037657245834,6.52261706332826,6.88720288527834
"Q9UKY7",8.34421765155411,8.27439704152102,8.39044020255086,8.13705619385924,8.10691846754999,7.95858078668114,8.22336436153227,8.27590011316478
"Q9UL46",7.36724444913894,7.41594295810173,7.3415487638664,7.52904032941252,7.46379211202481,7.47471912852648,7.46557580682112,7.59713295582834
"Q9ULC3",6.66092934348171,6.63072411924931,6.62302085231157,6.63274531736755,6.56043454606495,6.71014068368529,6.48413320885512,6.51799538672428
"Q9ULV4",8.47629239679321,8.52419058610252,8.44315047779682,8.28808481390339,8.42973094890941,8.52683201386768,8.29575354704441,8.29622581708369
"Q9UMS0",6.91718923027676,7.00826909793285,7.54465437984054,6.92252539893772,6.95354378838496,7.01687925064168,6.94528816059279,6.87442457066841
"Q9UMS4",7.31776842175386,7.64194722240209,7.37128328468829,6.95387533136906,7.18614843100232,7.49808217581204,7.41432854941203,7.38189352424153
"Q9UMS6",7.21071469237805,6.9848350721108,6.94818448639382,6.5744448095536,7.75762786375171,7.09022796549662,7.00138829622289,7.14054087603969
"Q9UMX0",8.20658741027413,8.25223843519172,8.22116026706876,7.35762243239184,7.55069977508976,7.63902883482159,7.9124756823975,8.31943184553908
"Q9UMY1",6.97703254042584,6.79996742338869,6.79256807381252,6.92154165149575,6.93356986570389,6.82125015950397,6.81156872013994,6.96614265170362
"Q9UN86",7.37855862585798,7.23653656799888,7.28958271590853,7.29021766636077,7.73275186673726,7.42253344500797,7.31223172321237,6.68252766083791
"Q9UNE7",7.18492220455297,7.28520467838625,7.25712910075338,7.11020827576005,7.16005309271741,7.26569777951789,7.18732687426575,7.18164906232041
"Q9UNF0",7.37969389383445,7.24914549871274,7.27244557380942,7.35915304868751,7.36939872581737,7.31007208181069,7.27094500147609,7.12997683101281
"Q9UNF1",6.80310749928259,6.67852839597737,6.69834442557211,6.63716341309496,6.75999792917642,6.7674910889893,6.69097592011865,6.78151549950192
"Q9UNH7",7.18921188193288,7.18300958242064,7.07003538614978,7.09509129790988,7.13563584136941,7.1686547924729,7.19706532619587,7.15132174619833
"Q9UNM6",7.91871726851925,7.96455709608526,7.8862773034788,7.65620064945597,7.77900096820246,7.88720371634763,7.99251139527301,7.89736117383173
"Q9UNS2",7.21302986545677,7.23142365069354,7.30713138391361,7.02745782603566,7.24320383212005,7.20481035820317,7.2007472930547,7.27319405692208
"Q9UNZ2",7.84998802842601,7.90447018666059,8.00897052388477,7.92095241976995,7.87896053628502,7.76568164544392,7.95367510964435,7.95360893670931
"Q9UPN3",7.90949795335546,7.63669925710736,7.23763896063146,7.19591097413621,7.65079639289737,7.51505120995352,7.31104724375481,6.95770745100466
"Q9UPN7",6.27412903742955,6.31805095350706,6.42980606727293,6.40342650508797,6.80149211606891,6.30498492580713,5.93729063890034,6.11682878312608
"Q9UQ35",7.67198254759639,7.83044693776607,7.87171077163335,7.35950304898997,7.43962529796233,7.16211942143117,7.67202818095677,7.6544033901594
"Q9UQ80",8.38378571706155,8.36659568422872,8.41833023058057,7.85453415527713,8.37006191198989,8.28805715969654,8.10669887551535,8.09147992062583
"Q9Y224",7.77982671628226,7.84642278917767,7.84780186939266,7.80928482189161,7.77358485234424,7.87789935266218,7.84240554130467,7.84148092445703
"Q9Y230",7.62439864146265,7.73096959538223,7.6339115953095,7.50125913556173,7.61744567642279,7.61590340255002,7.55214606807391,7.56185792542718
"Q9Y237",6.84964976733375,6.91428775153299,6.93054772207909,6.87710324087791,7.16727968568096,6.95742215090467,6.91916383703488,6.42916176996348
"Q9Y262",8.13533449306662,8.1155481522446,7.99008979264422,8.02435552120378,8.10527834301383,8.14997503186667,8.10640525736915,8.01563309435094
"Q9Y265",8.13607541319807,8.14404745391663,8.05679553859968,7.76690760066822,8.00358937199543,7.96766000105037,8.03566282840953,7.92957898046604
"Q9Y266",7.76602923956821,7.82953153112675,8.01349195232301,7.84808297019491,7.8168281869906,7.90408193598611,8.04782396316546,7.64993376028473
"Q9Y281",7.58543459834234,7.79440436919386,7.59361299868448,7.52014654593035,7.50427742523057,7.72831316492849,7.82094487149207,7.6492205726228
"Q9Y285",7.57364718371555,7.47489502247898,7.60420694126521,7.4596733072604,7.67629196873509,7.65226838844522,7.44731482246156,7.15984324260355
"Q9Y295",7.2831117803773,7.30268689809867,7.18113641360032,7.18454199486992,7.20032802541593,7.39317960497279,7.22912836798851,7.19542592793176
"Q9Y2B0",7.88884358902332,7.82315062348978,8.02147353589361,8.0229298110401,7.84862791203748,7.81761104755526,8.04380804833573,7.80209963252852
"Q9Y2D5",7.89034517356243,7.88542298737204,7.75588622745493,7.25022741680915,7.8921717640668,7.33106596296269,7.61828229266637,7.71314988726047
"Q9Y2G5",7.1166098215179,6.96995363599971,6.97871312961815,7.08058579411986,6.96537722344283,7.01373602067998,6.97414849569696,7.04047755132093
"Q9Y2Q3",7.17678240646939,7.15683433137447,7.00729769361286,7.03965409794541,7.19138429703654,7.13524948088687,7.09162408715317,7.05534778560829
"Q9Y2Q9",6.9457047073127,6.91559610994614,6.78598409274602,6.81577356329818,6.99299668546527,6.89834756323285,6.64467593302152,6.77017480708299
"Q9Y2R5",6.63407703245046,6.72039654951061,6.70365667582537,6.68007729986447,6.58686232210258,6.5522471005973,6.64618249943202,6.64561494757008
"Q9Y2V2",7.4865369773627,7.48523208833117,7.63645864909257,7.6454252899647,7.3256323067566,7.5247785570529,7.50393236499073,7.5450592598439
"Q9Y2W1",7.69895266079793,7.66278904478863,7.84214742784305,7.41281432957211,7.74968572383992,7.62355796202023,7.25782732889022,7.08675835696783
"Q9Y2W2",6.84382623605867,6.83868203663378,6.86676766216746,6.64581859003812,6.78907068088645,6.76893904176332,6.45950684725921,6.62048161505214
"Q9Y2X3",7.33619560448647,7.45844892607804,7.26425127331994,7.24225308087484,7.07067413961069,7.38448271200024,7.22794365827271,7.23621245791343
"Q9Y2Z0",7.90835356169513,7.90347649232968,7.98711040717466,7.87345661225419,7.85200862513319,7.84190081041451,7.95107225858918,8.03128863622375
"Q9Y314",6.89829292516116,6.90766858871757,6.87887056858907,6.81185114710495,6.73178878294121,6.78592760598042,6.91348486752994,6.87200281334688
"Q9Y333",7.04756562311541,7.31849119046215,7.27653568475136,7.13971926137013,6.98591886109582,7.3710833149203,7.21014273149219,7.17502142501148
"Q9Y371",7.42412300641082,7.30833035985382,7.30074978331174,7.35043911496805,7.50268698516434,7.28137116170476,7.27222177376277,7.22035241044894
"Q9Y376",6.9953173249733,7.07652054596967,7.09625283074881,7.12715711261521,7.02301605240387,7.11874011892396,7.13612703515363,7.12213892428954
"Q9Y383",7.04694655246761,7.04704243720652,6.93627203381482,6.98059540786693,7.10634872436423,7.00406196618033,6.57507679159715,6.64613729842021
"Q9Y3A5",7.15056998990599,7.1382996748825,7.13385630204182,7.14546008305528,6.96111209484886,6.97665844778914,7.00031295609203,7.0728773381048
"Q9Y3B4",7.33342910228118,7.34562926972107,7.38128517727551,7.17758275321505,7.27127814425458,7.29267249204429,7.35869740748456,7.28542767180247
"Q9Y3B8",7.04688860897415,7.24058427423324,7.2869012809819,7.28429200817219,7.08830034061374,7.14325399846405,7.34319898791215,7.44546690582171
"Q9Y3B9",7.04339339340173,7.05733216516987,7.11603312173931,6.9565624198197,6.92876787259645,7.01371868264604,7.17683529584514,7.00205269531372
"Q9Y3D6",6.96627651470799,7.21226679432377,7.10004929580228,7.21240308555674,7.15813665227922,7.13403564635075,7.18705472563556,7.30838856599869
"Q9Y3F4",8.3838487663205,8.36130600857346,8.38336283517882,8.26143320686244,8.32886065222667,8.19321475524198,8.11355830171876,8.20388506137559
"Q9Y3I0",8.03422640983219,8.02130275814319,7.85412909179183,7.2242387877769,7.98672378129391,7.77947459282072,7.85214906979346,7.82784628263562
"Q9Y3U8",8.25999934028597,8.19535424857108,8.01302548452466,7.59992085896276,7.9726395872591,7.68668933603313,7.91427919067765,8.01106453719316
"Q9Y490",9.38234109774542,9.36398406259335,9.2740602047581,9.18126076629001,9.33905986272513,9.29537000447295,9.27630679224734,9.17776730792509
"Q9Y4B5",8.23272962389686,8.15426147911392,8.08233108686939,7.93457404546612,8.42144575093939,8.05306339935673,7.74005423744578,7.89225965965035
"Q9Y4L1",8.74518926328902,8.61053077059091,8.63177803348253,8.50096742083012,8.5420756079195,8.48560885725087,8.53921586291094,8.63895693592431
"Q9Y520",7.09270599119952,7.00580576528431,7.31687109798261,6.67410942691444,7.39769215179156,6.81895314187704,6.66716740624775,6.63268407352746
"Q9Y570",7.61515140126163,7.45364638280489,7.54834050979418,7.55199358637106,7.56311177484724,7.59851031585062,7.52546540672685,7.60304376527332
"Q9Y5B9",7.3592388660415,7.46398880554357,7.28174926204188,7.24048536788173,7.38310863312443,7.4557965169928,7.2831604267328,7.28866795154242
"Q9Y5K5",6.92184043888059,6.62838960925483,6.80091097218803,6.95603447097266,6.92401848353458,6.80647126504227,6.82917303387045,6.77834313792912
"Q9Y5L4",7.26148831694552,7.31701375534928,7.3437274205047,7.23329064062184,7.2374157155216,7.24425683633191,7.31774373919278,7.35676028006521
"Q9Y5P6",7.06120693353031,6.95644910348059,7.07497851902397,6.97233480567214,7.1784986339066,7.09460199142333,6.95921225209858,6.85713955934054
"Q9Y5S9",7.63413091133678,7.4914860782327,7.73383310271365,7.07033527989921,7.5821738279592,7.31672063835542,7.21117162288498,6.78353856600721
"Q9Y5Z4",6.97643081384367,7.14717191150441,7.14573844950401,7.01863991011798,6.97011736211187,7.01659985820158,6.9322929914289,6.87639855544387
"Q9Y605",6.9220420639942,7.08218491120948,7.0397415553213,6.85494528865138,6.96842055858084,6.96348952990684,6.70258605666349,7.09591824643314
"Q9Y608",7.22593697510666,7.2474135618808,7.11306452114716,7.05238305849257,7.21336980384106,7.1705452799229,7.09595741236216,7.18916838074187
"Q9Y617",7.38540794603008,7.35660372637964,7.08041470050508,7.08964561917344,7.3778698585136,7.03300530377117,7.19469912758818,7.12011481635274
"Q9Y618",6.00441373240956,5.9174113085892,6.39337402893065,6.08545311938424,6.06649545156415,6.08335974876865,6.13098431247352,6.23426632060735
"Q9Y678",8.28669373946867,8.215809815182,8.14690970225988,8.0313140005187,8.29911823484809,8.2201650198612,8.16435890007202,8.13715951972842
"Q9Y696",8.26526619978281,8.2062077156938,8.07755746386385,8.1178588879673,8.04302540331161,7.94207259663843,7.90039311010063,8.0600193440456
"Q9Y6E2",7.21628938016872,7.16711606641231,7.17607237531241,7.22220896823037,7.19471722347873,7.15725748651257,7.2004993251907,7.22926144246777
"Q9Y6G9",6.80239116051295,6.79648829407955,6.93389054640357,6.80190257063771,6.73928020703249,6.71643295485942,6.72480178180606,6.71343358969231
"Q9Y6H1",7.31786443457862,7.46957535935777,7.42680729731395,7.39583599087178,7.11618152239047,7.30321071361633,7.64171325758389,7.28785526683347
"Q9Y6I3",6.91554955960313,7.11160286378615,6.98457093172904,6.95051326817327,6.9276260277516,7.13387133199306,7.08178783948952,7.12701049679563
"Q9Y6K9",6.86240311700437,7.05288436353873,6.90420064210077,6.79513725349025,6.75900202352096,6.85662237242324,6.95949103021624,6.95237018504808
