"","ctr_1","ctr_2","ctr_3","ctr_4","ctr_7","ctr_8","ctr_9","ctr_10","ctr_11","ctr_14","mg_1","mg_2","mg_3","mg_4","mg_7","mg_8","mg_9","mg_10","mg_11","mg_14"
"Q9UIL1",7.4033142682137,7.29622670164596,7.31034078064316,7.57098451029503,7.76165550389508,7.38014772320267,7.10647199958228,7.45672794695698,7.03430862025606,7.39345016034208,7.44094101912789,7.37635489536833,7.43030135758758,7.51458920439057,7.73971321843376,7.28768240515797,7.26234870588919,7.24086280766431,7.16485197749669,7.02001456399496
"Q9UJ70",7.85236402909738,7.95788103934834,7.9911553099706,7.91365202143039,7.33307908816246,7.49527876047776,7.37753052882698,7.53279177723562,7.24545717164466,7.31109700492142,7.8776689976666,7.66927535542262,7.95401034330909,7.84544748763719,7.48546298527164,7.30954155482184,7.43410580632626,7.46572145990313,7.59859158492988,7.43375508477682
"Q9UJU6",7.9614187761838,8.15418869554777,8.23071559647002,8.06578512020834,7.98703491346096,7.93263368202201,7.64095481217664,7.66854251920674,7.84567354932824,7.63796252938543,7.88329969023247,7.93966239763376,8.1607605390908,7.92642362493744,7.83465368314764,7.61475628929767,7.82256111165061,7.87678443133038,7.99982262405912,7.80437287352653
"Q9UJZ1",7.90183190879008,7.93804211217032,7.78684459570687,7.63961380610154,7.58002835203326,7.57042888985403,7.4353350244294,8.11171649910364,7.64091241775195,8.37489851802619,7.79886572609603,7.91187817327767,7.7679490737976,7.75066343234938,7.91693778225737,7.30033577811962,7.62911496553925,7.79140995329485,7.51840437074313,7.42788838973729
"Q9UK76",7.9290769567594,8.15729563749839,8.36241878399948,7.88691309185669,7.37491010503158,7.62935645285673,7.52753174515329,7.62621046663938,7.60046887173312,7.4265007881194,7.7604442551452,7.90573407189159,8.2661412949043,8.38677566654574,7.67462515182351,7.49723073677201,7.77198085813921,7.45944847721496,7.62219863734824,7.47607368902506
"Q9UKK9",7.6571699182812,7.64174507358432,7.97200713635254,7.89321955502662,7.40920528521659,7.45831143122052,7.31543274175867,7.35103858340146,7.49219515289734,6.92620334378969,7.75535660710241,7.45698505713331,7.79989257348417,7.94845006019059,7.47665906436018,7.34246415542492,7.48168351011251,7.13561905909305,7.55556271846881,7.52107577623484
"Q9UKV3",6.82408396041192,6.99592465722918,6.99850902543702,6.79307881277675,6.72833665532186,6.72017155783331,7.81159616935247,6.36947419426437,7.11139443243091,7.05232221737442,7.05673920625787,6.82422785626078,6.63328273438159,7.00405428427659,6.79949497555396,7.81644917790121,6.87253392838118,7.09062787750348,7.45048380271293,7.18783880320635
"Q9UKY7",8.48578942203499,8.41478420395461,8.53279620573684,8.27511316935682,8.06111839026435,7.92773309318396,7.67852907832197,7.52241216013071,8.0976495674547,7.47060969653896,8.24446411275275,8.09360966770221,8.36288568043683,8.41631277739167,7.40177390078736,7.50790362674042,8.0935342378406,8.14002391975271,8.44208257681273,8.03040741521456
"Q9UL46",7.49224045041604,7.54176520030657,7.4661088005259,7.6567814327691,7.89404448093096,7.10046662350313,7.54385303367247,8.09114977162826,7.65877954786947,6.87791118453554,7.59042618461565,7.6015385938212,7.59224014238457,7.72602934948066,8.15745625064992,7.56076715018563,8.01811294231668,7.64329373981523,7.69619317196799,7.65123784163155
"Q9ULV4",8.62010500713472,8.66881585878657,8.58640078735168,8.42870420927373,8.18399326689885,8.38835372992685,8.04198922598081,8.19577474536769,7.95341937212894,7.61424220767119,8.57275357666798,8.67150210220982,8.43650305360953,8.43698333639589,8.13783983673663,8.17759869582068,8.00964742949298,7.88847683961996,7.86738804178075,7.90298783466953
"Q9UMS4",7.44192499037403,7.77160395516906,7.49634781067595,7.07185792524135,7.7844640947429,7.21374780814357,7.12540838650654,7.27028198037738,7.2799788725979,7.48692040590965,7.30807187533217,7.62529802913332,7.5401234008289,7.5071380683521,7.24525438601124,7.23298207088697,7.40858178805721,7.30399664824783,7.36837494615368,7.32503521612977
"Q9UMS6",7.33305493900889,7.10334294294654,7.06607052681649,6.68598981358931,7.26652939217749,7.13059471760834,7.19457493621976,7.21154411710443,7.59244385575898,7.29340492850003,7.88924728659822,7.43882636760952,7.37998943577122,7.26169052196531,6.96566594942562,7.17405084895277,7.48720834462978,7.51548670817119,8.03675538814956,7.94740923666797
"Q9UMX0",8.34582408383601,8.39224964468874,8.36064419030982,7.48245518218111,7.6471894972412,7.85673064492671,7.3993293600505,7.4125473716171,7.2190962195429,7.31924728765241,7.67880836239753,8.05879115943431,8.04672232336754,8.46058308882534,7.50218772181826,7.18455585161847,7.44838653191163,6.85015193317293,6.79451970092199,7.1970817470505
"Q9UN86",7.51837604407979,7.35931492024985,7.50040284734263,7.41390679640467,7.08524780685709,7.09744125210375,6.783434281229,6.58335158217365,7.28604041099823,7.60606933241111,7.86394923216786,7.54846750439431,7.43629435370102,6.79590644741069,6.69705410196986,7.05145709540922,6.9769293146975,7.66153510337471,7.90144316781022,7.23067832425123
"Q9UNF0",7.50490111802071,7.37213777978479,7.39583317449339,7.4840117676051,7.52117391695104,7.479119905105,7.10647199958228,7.38455361639312,6.86192376787614,7.42627302004871,7.42430344317968,7.43715641750611,7.3943071427712,7.25094724257275,7.88740568286444,7.81644917790121,7.39911959100206,7.20358818873748,7.09445390181028,7.2354463127464
"Q9UNH7",7.37298196399514,7.30487977162586,7.1899888040467,7.21546982573766,7.30107209761621,7.48548442769634,7.12291317812702,7.46624251139611,7.49097375487924,7.34046044218417,7.3519088981936,7.36851274621284,7.31917399150692,7.27265430524288,7.37741636336981,7.22716013741356,7.28287253525176,7.33942049629557,7.54064854458914,7.41972113759325
"Q9UNM6",8.05306980706228,8.09968737387457,8.02007945090347,7.78609921231267,7.65149220856366,7.41774378050576,7.32394491590828,7.69039999936746,7.63978504149951,7.31574144819365,7.9109830168054,8.02102158171201,8.12811595834511,8.03135137521367,7.7333732086036,7.40708400789327,7.5618916522917,7.59479487710231,7.36713361792075,7.52553799371969
"Q9UNZ2",7.98317447559773,8.03858100276934,8.14485433997679,8.05534288089998,7.90492445708528,7.53937561234006,7.14460404972312,7.51998761633975,7.79655644000703,7.40413708800185,8.01263854412836,7.89743771239307,8.08862075873015,8.08855346307516,7.78455367966207,7.15987953522714,7.60707660550351,7.8166419208388,7.99027164595839,7.45727928045662
"Q9UPN3",8.04369407282784,7.76626695052166,7.36043601657441,7.40976549004308,6.92016732697044,7.13221083658751,7.13877948150595,7.0301854398037,7.20934229565743,7.28485344016159,7.78060326469314,7.64255496758255,7.43508977782929,7.07575506235183,6.94454642207534,7.03210421491667,7.13855174936933,7.17505661487234,7.64689193126453,7.3268801313807
"Q9UQ35",7.80214887327456,7.96330184195589,8.00526577669078,7.48436770617098,7.4509271726951,7.44510677116337,7.28744646923037,7.34566166256077,7.41509604880252,7.55203084204271,7.56584934545596,7.28363517871714,7.80219528087116,7.78427145990204,7.30535017375553,7.24438053907761,7.47550101003162,7.47639963234692,7.49591386557951,7.48097827803583
"Q9UQ80",8.52602881723712,8.50854713053278,8.56115942859581,7.98779773409307,8.07426094123071,6.85134111410409,7.38568924041472,7.88077055793628,8.05284083460772,7.79130416143706,8.51207216788181,8.4286760858731,8.24424079502034,8.22876362845914,8.06435129339181,7.44341431721656,8.00687479309562,7.907876169573,7.94296230070668,7.84141658415994
"Q9Y224",7.91182277490058,7.97954874688787,7.98095122520149,7.94178068005259,7.79671967870465,7.46097946491923,7.51000056951841,7.95063184916923,7.58775724001238,7.47984703896819,7.90547500867602,8.01155935598423,7.97546334057059,7.97452303625534,7.91697458754305,7.49951846748734,7.71305088039094,7.57725308961035,7.66970092258955,7.64339120089917
"Q9Y230",7.75375763706877,7.86213672199096,7.76343199199298,7.61018463543403,7.12112760505628,7.42790722284367,7.2992810498359,6.97329443455178,7.49129740342669,7.61486568058857,7.74668670487946,7.73491882822141,7.68027919384255,7.69015582696002,7.42517453580358,7.20585506083876,7.27263044688812,7.42249196142142,7.31092306242704,7.34140766852731
"Q9Y237",6.96586402314895,7.03159868462167,7.04813452918189,6.80496674590021,6.780080025149,6.69556683680866,6.76323840879825,6.70478527432212,7.27897671143965,7.05232221737442,7.28888299434401,6.99614769275147,6.86853559643073,6.53824183624294,6.82883386941417,6.68102239120576,6.89608666948341,7.10489590748385,7.02564255408513,7.16359284885179
"Q9Y262",8.27336225740989,8.2532402125808,8.12565326971091,8.16050036611842,7.89919194362883,7.23890312349389,6.94128489328777,7.5843122990952,7.32509839188301,7.48488920913791,8.24279616112194,8.28825119421264,8.24394219521587,8.15162995062675,7.82358865487138,6.93820630581457,7.37817968744733,7.29738046019373,7.34846413745427,7.28695679687233
"Q9Y265",8.27411574832738,8.28222304629426,8.19349077552098,7.89868446772816,7.47789356466891,7.22772004186021,6.90651889984743,7.25605466849441,7.20427214396285,7.81616244638291,8.13938188903079,8.10284292412865,8.17199951821214,8.06411580372634,7.35059245799462,7.04021846248506,7.18508099130463,7.17121615812756,7.2690679676368,7.10306239564539
"Q9Y266",7.89779120395648,7.96237090411351,8.1494524810148,7.98123709528709,7.27990039021999,7.44380478421968,6.98741086132099,6.86083636092597,7.34687153736027,7.33219001059062,7.94945202929546,8.03818616485833,8.1843669842804,7.77972599626545,7.50620094087758,7.19658444884842,7.11960514189298,7.429482207986,7.49347307111032,7.34189625116303
"Q9Y281",7.71413251237078,7.92664775886446,7.72244967115194,7.64773675333401,7.60675848510986,7.49092921838104,7.37364102012221,7.85353098392677,7.45182107555618,7.50598165795084,7.63159838995538,7.85943522133673,7.95363855932803,7.7790007083391,7.59468911587395,7.32576549978738,7.31423527881751,7.67591510252694,7.69149990303167,7.44579447142707
"Q9Y285",7.70214510713639,7.60171747207005,7.73322335535377,7.58623749834681,7.87736004277286,7.34241358771857,7.4536753565389,7.30550642439248,7.34886132864076,7.33027658096963,7.8065314100013,7.78210023478318,7.57366933390555,7.2813203812101,7.56350948941296,7.29085195646725,7.52407336575153,7.4877420414341,7.48650220086337,7.45622993780454
"Q9Y2B0",8.02268927720918,7.95588173511171,8.15756948374206,8.15905046671131,7.89978341345936,7.31586072731818,7.66900874197053,8.26451868661789,8.11223007092893,8.48625280714773,7.98179128285942,7.95024817222653,8.18028293362341,7.93447358351716,7.89789462452918,7.46309975116379,8.11203012941231,8.15782428130953,8.3311839357411,8.39349088998018
"Q9Y2D5",8.02421633831069,8.01921064008326,7.88747610091235,7.37323805419294,7.42993648223351,7.36564931440462,7.40199526438551,7.44769353970907,7.50647095033412,7.58875329882553,8.02607391957566,7.45544814368104,7.7475375155326,7.84401467664196,7.24834411448031,7.22115984475707,7.42892358507813,7.66719140516188,7.71704048549729,7.60798274476928
"Q9Y2G5",7.23735344234931,7.08820902166003,7.17022273536642,7.20071821500999,7.20107439602566,7.0641667356046,6.94977470714967,7.34016951115282,7.27363315628605,7.26258680750239,7.27454299040156,7.29135029847746,7.2039171138861,7.15992947762415,7.09149288975953,7.13977086075836,7.22046471678534,7.27063612439825,7.06312547837647,7.17040019288113
"Q9Y2Q3",7.29854694259109,7.27826041943227,7.12618667544409,7.20921217684841,7.25192539354999,7.21178137645154,6.82649050793302,7.29629278024311,7.26103535683024,7.46395294768293,7.31339657543754,7.27249792605103,7.21943243866566,7.20530576574107,6.89124937775784,6.53375976540311,7.22571588871269,7.20908010834276,7.40427146746732,7.48982115190041
"Q9Y2W1",7.82957657361434,7.79279938934026,7.97520084783924,7.53858349005034,6.24231713104178,7.29420099330823,7.81159616935247,7.35274928578031,7.15807831301716,6.82077836402668,7.88117039674873,7.75290269427872,7.38096690981956,7.20699550435088,7.31464727651566,7.15724453106222,7.16526512857564,7.35915401843224,7.70380338191986,6.79810712428197
"Q9Y2Z0",8.04253026490103,8.03757044897099,8.12262333464,8.00704123803318,7.75918601899664,7.70249546654123,7.34092341393908,7.3864946115784,7.45198289471158,7.41877595855528,7.9852293546625,7.97495004618787,8.08597374652679,8.16755111150344,7.53376417844262,7.35757700012158,7.43139495409707,7.63708783834157,7.67907743294949,7.52517177760385
"Q9Y371",7.55008403501483,7.43232679804729,7.5283460341178,7.47514998934513,7.30879432824821,7.2501530287591,7.81159616935247,7.43372513905719,7.30825181858518,7.26845627082924,7.62998096576368,7.4049101979497,7.39560557735393,7.42671124081204,7.11296947124125,7.81644917790121,7.29435101393572,7.50841191127204,7.48286980583302,7.49762669048213
"Q9Y376",7.11400304245188,7.19658399402111,7.21665106566805,7.24807968355756,6.96807849004658,6.94170963841004,7.81159616935247,6.95400601201392,6.81146184844575,7.27639608334267,7.26626242837672,7.23951988334462,7.25720179385854,7.24297635437919,7.09517951733651,6.53375976540311,6.81953206376635,6.70084160728954,6.9140313810727,7.13302390827886
"Q9Y383",7.16650823476999,7.16660574633275,7.05395596217943,7.09903134664166,6.88541706814506,6.84291239061412,6.8525871045536,6.91397694862016,7.37408110496737,7.43192857899981,7.22691825078058,7.12289604919653,6.68663251812603,6.75889866964609,6.63692057064746,7.67072390858049,7.07519641230943,7.25596926653828,7.35918683138369,7.47985294592389
"Q9Y3B8",7.16644930818102,7.36343130169882,7.41053414373159,7.40788060081929,7.29595290583469,7.36788517551076,7.81159616935247,7.71012628288766,7.1343679711241,7.38384230036898,7.35941654060098,7.26444967645178,7.46778702301914,7.57179006467624,6.8179805091507,7.81644917790121,7.32043994562243,7.13545675934182,7.4370208164202,7.23604580439557
"Q9Y3D6",7.08446951266544,7.33463337461818,7.22051194326464,7.33477197822985,7.25760416736072,7.20447972316987,7.81159616935247,7.30282330703991,7.16690402954043,7.6101872561039,7.3202016230355,7.3695901546523,7.30899354657005,7.43238599174393,7.25579325408682,7.22310441963999,7.2307146307477,7.14435810707849,7.05917074670319,7.08800540187183
"Q9Y3F4",8.52609293621832,8.50316770784802,8.52559876054912,8.40160041901412,7.99848406738645,7.36321102573384,7.52359214352228,8.01644282492166,8.0037341073117,7.73724793096742,8.47017186891153,8.33222454229058,8.251216601351,8.34307588566387,8.08174586717921,7.49119310630085,8.02435474901812,8.03729813142531,8.05515350292249,7.96049560620693
"Q9Y3I0",8.17053872870757,8.1573958084991,7.98738579811748,7.34680849032676,7.10912861686535,7.84666907561094,7.37864827363109,7.3308203890292,7.81077967605253,7.42732226624009,8.1222301490897,7.91146467715314,7.98537218217039,7.96065706293431,7.61088262663233,7.44894837485114,7.78542242507083,7.97282081175531,7.96168579367379,7.76447939834042
"Q9Y490",9.54152614012217,9.52285765120945,9.43140810453267,9.33703418882151,9.23869594161684,9.16751734096372,9.02348936515114,9.20174468642255,9.23111835837726,9.06651361704417,9.4975105760939,9.45307945594718,9.43369280864131,9.33348145886201,9.24489221485168,8.97384502187726,9.21558713460717,9.40213326239821,9.45861819091791,9.25799616531014
"Q9Y4L1",8.89356409948037,8.75662092989371,8.77822868345696,8.64519867878911,8.68656507076997,8.27754945185741,8.16152532457205,8.94031407493582,8.62845652427473,8.64300395626636,8.68700432597248,8.62957953487402,8.68409606123674,8.78552938640434,8.80631127908254,8.41455141841111,8.68229157742835,8.83194208232009,8.74197363958925,8.66984291945563
"Q9Y520",7.21304404883486,7.12466943438477,7.44101244220185,6.78734538592319,6.63145481651777,6.40942444289579,6.46041604317089,6.19595732622032,7.0470201237241,7.04519530660196,7.52320474256233,6.93464658486171,6.78028558379423,6.74521719125537,6.64266620383259,7.81644917790121,6.60785270592644,6.8014717069788,7.009875936132,7.04476760894469
"Q9Y570",7.7443535040083,7.58010831836522,7.67640906873992,7.68012412506616,7.46935819771204,7.38130886077173,7.20832840367439,7.14743762092694,7.28442231909364,7.20135954947053,7.69143094975642,7.72743007841601,7.65314585632833,7.73204044439194,7.48343133664909,7.11579119651234,7.4156396058661,7.42493466743919,7.38561031071902,7.33833800352232
"Q9Y5S9",7.76365502903517,7.61859001917925,7.86504881288283,7.19029378592912,7.10592576603689,7.36557595953671,6.78145434497842,6.79717016592629,7.26901983613659,7.47048865238638,7.71081641828259,7.44085942980858,7.33351962200545,6.89863114928087,6.90125480938494,6.88143617564557,7.42390477508553,7.59290556941234,7.62157968452301,7.2491568943849
"Q9Y617",7.51071211741017,7.48141919234197,7.20054421854356,7.20993175315288,7.75285924958133,7.43524785857557,6.99294735950609,7.55374405789263,7.47212423240996,7.28696769966967,7.50304613529167,7.15233045254301,7.50986091136254,7.44956495272749,8.09506995117007,7.27526894067114,7.93811498371885,7.71423988323769,8.07423585190796,8.06978037610876
